,EX_arg_L_m,EX_chol_m,EX_co2_m,EX_cys_L_m,EX_gal_m,EX_h_m,EX_hco3_m,EX_his_L_m,EX_ile_L_m,EX_inost_m,EX_leu_L_m,EX_lys_L_m,EX_met_L_m,EX_nh4_m,EX_o2_m,EX_phe_L_m,EX_pi_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_val_L_m,EX_h2o_m
com_0.106_0.3694_0.5245,0.0095185275129421,0.0045556775921075585,-0.02155601433701193,0.0012338900651505114,0.111,-0.20456584256738375,-0.21778656577068944,0.048596295044845,0.007579636895009167,0.000617726629637472,0.014453981794271093,0.015687845364599613,0.004054236708874092,-0.010671498008914966,0.12362789559503767,0.006874609847412209,0.03289657263828115,0.008284663942606126,0.0003525400186149983,0.004230427233732034,0.009342336988076705,
com_0.0576_0.4062_0.5362,0.0095185275129349,0.004555677592102905,-0.02155601433745513,0.0012338900651576168,0.111,-0.20456584256725208,-0.21778656577052447,0.04859629504532818,0.007579636895007095,0.0006177266296428561,0.01445398179427151,0.015687845364604023,0.0040542367088704226,-0.01067149800936295,0.12362789559527246,0.006874609847410068,0.03289657263867748,0.008284663942604123,0.0003525400186098572,0.0042304272337337,0.009342336988079241,
com_0.0933_0.3883_0.5184,0.009518527512924986,0.004555677592105225,-0.22612185690506692,0.0012338900651460705,0.111,,-0.013220723202498785,0.04859629504483277,0.007579636895007363,0.000617726629629155,0.014453981794253766,0.015687845364587803,0.004054236708867857,-0.010671498008470772,0.12362789559522368,0.006874609847409043,0.03289657263871384,0.008284663942598317,0.0003525400186110041,0.00423042723373046,0.00934233698806975,-0.20456584256939547
com_0.1149_0.4093_0.4758,0.009518527512938923,0.004555677592106266,-0.22612185690479336,0.0012338900651451823,0.111,,-0.013220723203169804,0.04859629504510051,0.007579636895005865,0.0006177266296365735,0.014453981794261944,0.015687845364602843,0.004054236708873922,-0.010671498008987975,0.12362789559534872,0.006874609847413707,0.032896572638771424,0.008284663942604785,0.0003525400186111657,0.004230427233730864,0.009342336988075219,-0.2045658425679786
com_0.0533_0.4236_0.5231,0.009518527512942002,0.004555677592109917,-0.2261218569050154,0.0012338900651460705,0.111,,-0.013220723202786222,0.04859629504490854,0.007579636895015205,0.0006177266296387494,0.014453981794275652,0.01568784536460349,0.004054236708872041,-0.010671498008771556,0.1236278955952328,0.006874609847416246,0.03289657263846477,0.008284663942606732,0.0003525400186083695,0.00423042723373469,0.009342336988079354,-0.20456584256843602
com_0.1035_0.3746_0.5219,0.00951852751293716,0.0045556775921049356,-0.02155601433721177,0.001233890065154064,0.111,-0.20456584256849553,-0.21778656577102407,0.04859629504530689,0.007579636895013209,0.0006177266296374915,0.014453981794264176,0.015687845364600266,0.004054236708871317,-0.010671498009119894,0.1236278955955182,0.006874609847415946,0.032896572638817775,0.008284663942603056,0.0003525400186127059,0.004230427233731739,0.009342336988076738,
com_0.0787_0.4004_0.5209,0.009518527512931047,0.0045556775921008754,-0.2261218569050678,0.0012338900651460705,0.111,,-0.013220723202931772,0.04859629504540857,0.007579636895005204,0.0006177266296401908,0.014453981794253052,0.015687845364583553,0.00405423670886648,-0.010671498008848342,0.12362789559570196,0.006874609847409862,0.03289657263926269,0.008284663942600546,0.00035254001861017117,0.004230427233726663,0.009342336988070864,-0.20456584256924626
com_0.0623_0.3762_0.5615,0.009518527512927725,0.004555677592101486,-0.22612185690502695,0.001233890065143406,0.111,,-0.013220723202694629,0.04859629504515539,0.0075796368950086035,0.0006177266296313137,0.014453981794253702,0.015687845364592605,0.004054236708871333,-0.010671498008917788,0.12362789559531927,0.0068746098474080945,0.032896572638664606,0.008284663942601132,0.0003525400186105351,0.0042304272337297995,0.00934233698807724,-0.20456584256856458
com_0.1022_0.401_0.4968,0.009518527512933661,0.004555677592107334,-0.22612185690391895,0.001233890065153509,0.111,,-0.013220723204160123,0.04859629504524021,0.007579636895015331,0.0006177266296332559,0.014453981794261038,0.015687845364594645,0.004054236708871519,-0.010671498009498905,0.12362789559531531,0.006874609847409428,0.032896572639013716,0.008284663942607113,0.00035254001861367515,0.004230427233728534,0.009342336988076646,-0.20456584256647503
com_0.1181_0.3732_0.5088,0.009518527512939804,0.0045556775921103375,-0.2261218569050859,0.0012338900651470142,0.111,,-0.013220723202886864,0.048596295045240295,0.007579636895010613,0.0006177266296299998,0.014453981794271287,0.015687845364605966,0.004054236708875388,-0.010671498009067183,0.12362789559551247,0.0068746098474160985,0.03289657263884052,0.008284663942612356,0.00035254001861352244,0.004230427233736968,0.009342336988085455,-0.20456584256832233
com_0.0776_0.4198_0.5026,0.00951852751293738,0.004555677592108865,-0.22612185690477649,0.0012338900651496232,0.111,,-0.01322072320373513,0.04859629504547363,0.007579636895013945,0.0006177266296364107,0.014453981794268721,0.015687845364601556,0.004054236708870948,-0.010671498009596658,0.12362789559556353,0.006874609847416202,0.03289657263896311,0.008284663942604546,0.00035254001861644225,0.004230427233733598,0.009342336988081873,-0.20456584256711852
com_0.0923_0.379_0.5287,0.009518527512936017,0.0045556775921030655,-0.2261218569052854,0.001233890065143406,0.111,,-0.013220723202029383,0.04859629504480545,0.00757963689500772,0.0006177266296467338,0.014453981794267762,0.015687845364595377,0.004054236708868577,-0.010671498008223566,0.12362789559525197,0.006874609847415801,0.03289657263861718,0.008284663942607151,0.0003525400186116601,0.004230427233731061,0.009342336988073534,-0.20456584256982613
com_0.1271_0.4034_0.4695,0.009518527512973421,0.004555677592119619,-0.22612185690624464,0.001233890065153176,0.111,,-0.013220723202890028,0.048596295046567234,0.007579636895034445,0.0006177266296464646,0.014453981794311769,0.01568784536465913,0.004054236708885543,-0.010671498010964326,0.12362789559616337,0.0068746098474366125,0.03289657263724031,0.008284663942638947,0.00035254001861288866,0.004230427233746733,0.00934233698811223,-0.2045658425653345
com_0.1086_0.3604_0.531,0.009518527512954086,0.004555677592107534,-0.22612185690532538,0.0012338900651522877,0.111,,-0.01322072320282075,0.04859629504530887,0.00757963689501143,0.0006177266296426548,0.01445398179427033,0.015687845364608603,0.004054236708875101,-0.010671498009148572,0.12362789559549958,0.006874609847420808,0.03289657263897698,0.0082846639426096,0.0003525400186106144,0.004230427233734499,0.009342336988087141,-0.20456584256781696
com_0.0956_0.3546_0.5498,0.00951852751294173,0.004555677592107883,-0.02155601433757326,0.0012338900651451823,0.111,-0.20456584256808186,-0.21778656577083932,0.048596295045242544,0.007579636895014443,0.0006177266296363204,0.014453981794270552,0.015687845364594943,0.004054236708875783,-0.010671498009056465,0.123627895595437,0.006874609847419361,0.03289657263883541,0.008284663942609525,0.00035254001861074037,0.004230427233733741,0.009342336988083772,
com_0.0575_0.4194_0.5231,0.009518527512936685,0.004555677592107039,-0.02155601433617793,0.0012338900651425178,0.111,-0.2045658425697176,-0.21778656577240096,0.048596295045664546,0.007579636895007158,0.000617726629637831,0.014453981794255765,0.01568784536459805,0.004054236708875549,-0.01067149800886004,0.12362789559603016,0.006874609847414364,0.0328965726394386,0.008284663942607386,0.0003525400186161344,0.004230427233731837,0.009342336988080397,
com_0.0604_0.4034_0.5362,0.009518527512933651,0.0045556775921041966,-0.2261218569053396,0.0012338900651380769,0.111,,-0.01322072320239509,0.048596295044981655,0.00757963689500791,0.0006177266296283461,0.01445398179427139,0.015687845364594482,0.004054236708867918,-0.010671498008535243,0.12362789559531041,0.006874609847412812,0.032896572638710514,0.008284663942603009,0.000352540018619333,0.0042304272337274716,0.009342336988074096,-0.2045658425692798
com_0.1184_0.3511_0.5305,0.009518527512937967,0.004555677592100743,-0.021556014337038798,0.0012338900651509555,0.111,-0.204565842567761,-0.21778656577109537,0.048596295045433585,0.007579636895007803,0.0006177266296427818,0.014453981794262383,0.015687845364593684,0.004054236708873732,-0.01067149800934071,0.12362789559554853,0.006874609847408782,0.03289657263888818,0.008284663942606824,0.00035254001861114554,0.004230427233733092,0.009342336988078608,
com_0.079_0.3996_0.5214,0.009518527512939797,0.004555677592105055,-0.22612185690478626,0.0012338900651513995,0.111,,-0.013220723203199114,0.04859629504517173,0.007579636895005444,0.0006177266296419229,0.014453981794257347,0.01568784536459435,0.004054236708873865,-0.010671498008978871,0.12362789559536597,0.00687460984741682,0.03289657263882349,0.008284663942601477,0.00035254001860278444,0.00423042723373502,0.009342336988078641,-0.20456584256823773
com_0.069_0.3973_0.5337,0.009518527512938888,0.004555677592105993,-0.2261218569048502,0.0012338900651442941,0.111,,-0.013220723203367202,0.04859629504531931,0.007579636895006761,0.0006177266296368079,0.014453981794271348,0.01568784536459119,0.00405423670887612,-0.0106714980093024,0.12362789559543372,0.006874609847417229,0.03289657263878755,0.008284663942603878,0.0003525400186160979,0.004230427233735343,0.009342336988079666,-0.2045658425676331
com_0.053_0.403_0.544,0.009518527512930216,0.004555677592104448,-0.021556014336216123,0.0012338900651558404,0.111,-0.20456584256874866,-0.21778656577144329,0.04859629504504962,0.00757963689499595,0.0006177266296490452,0.014453981794255995,0.01568784536458164,0.00405423670887195,-0.010671498008696725,0.123627895595287,0.006874609847410522,0.03289657263879519,0.008284663942596839,0.00035254001861317305,0.00423042723373262,0.009342336988069546,
com_0.1082_0.4051_0.4867,0.00951852751293567,0.004555677592106026,-0.22612185690513975,0.0012338900651460705,0.111,,-0.013220723202800766,0.04859629504505986,0.00757963689501599,0.0006177266296378831,0.014453981794268187,0.015687845364601452,0.004054236708875778,-0.010671498008912761,0.12362789559525716,0.006874609847417016,0.03289657263859664,0.008284663942608047,0.00035254001861678805,0.004230427233732269,0.009342336988079179,-0.2045658425683034
com_0.0579_0.4034_0.5387,0.009518527512928936,0.004555677592109469,-0.22612185690519038,0.0012338900651451823,0.111,,-0.013220723202675977,0.04859629504502688,0.007579636895007192,0.0006177266296371986,0.014453981794267453,0.0156878453645906,0.004054236708873526,-0.010671498009162825,0.12362789559508931,0.00687460984741625,0.032896572638274765,0.00828466394260579,0.0003525400186126011,0.004230427233732264,0.009342336988077854,-0.2045658425676553
com_0.1235_0.3773_0.4993,0.009518527512934681,0.004555677592102993,-0.22612185690506248,0.0012338900651469586,0.111,,-0.013220723202465923,0.04859629504497903,0.007579636895010217,0.0006177266296334991,0.014453981794265677,0.01568784536459676,0.004054236708871744,-0.010671498008620432,0.12362789559526408,0.006874609847411074,0.032896572638650284,0.008284663942602265,0.00035254001862307057,0.00423042723373052,0.009342336988075906,-0.20456584256916077
com_0.0799_0.3567_0.5634,0.009518527512928511,0.004555677592104542,-0.22612185690528097,0.001233890065148735,0.111,,-0.01322072320245904,0.04859629504505579,0.007579636895005696,0.0006177266296433104,0.014453981794264348,0.015687845364594444,0.004054236708871424,-0.0106714980086992,0.12362789559529738,0.006874609847412865,0.03289657263879583,0.008284663942606534,0.00035254001861022456,0.0042304272337351095,0.009342336988072832,-0.20456584256889232
com_0.0652_0.3865_0.5484,0.009518527512928136,0.004555677592098592,-0.22612185690522946,0.0012338900651496232,0.111,,-0.013220723202823859,0.048596295045155356,0.0075796368950063996,0.0006177266296402951,0.014453981794250404,0.015687845364578047,0.004054236708865301,-0.010671498009070149,0.12362789559543383,0.006874609847403737,0.03289657263886447,0.008284663942593477,0.00035254001861021345,0.004230427233728177,0.00934233698806526,-0.20456584256841692
com_0.0522_0.4125_0.5354,0.009518527512938314,0.004555677592109109,-0.22612185690472408,0.0012338900651558404,0.111,,-0.013220723203309692,0.048596295045299887,0.007579636895003901,0.0006177266296393374,0.014453981794264522,0.015687845364590367,0.004054236708872002,-0.010671498009122735,0.12362789559543548,0.00687460984741055,0.03289657263877614,0.00828466394260486,0.00035254001861014677,0.004230427233732858,0.009342336988077458,-0.20456584256800614
com_0.1203_0.3573_0.5224,0.009518527512935148,0.004555677592101772,-0.226121856905249,0.0012338900651460705,0.111,,-0.013220723202955087,0.04859629504517714,0.00757963689501496,0.0006177266296409177,0.014453981794267762,0.015687845364599058,0.004054236708874973,-0.010671498009212046,0.12362789559528149,0.006874609847411224,0.032896572638646336,0.00828466394260385,0.0003525400186162258,0.0042304272337288775,0.00934233698807382,-0.20456584256794264
com_0.0743_0.4116_0.5141,0.009518527512937351,0.004555677592101953,-0.2261218569050243,0.0012338900651496232,0.111,,-0.013220723202785223,0.04859629504506282,0.007579636895008185,0.0006177266296405984,0.014453981794256499,0.015687845364582804,0.004054236708872982,-0.010671498008873785,0.12362789559528264,0.006874609847412491,0.0328965726386741,0.008284663942603878,0.000352540018617173,0.004230427233730895,0.009342336988072132,-0.2045658425685526
com_0.1146_0.3683_0.5171,0.009518527512938595,0.004555677592099905,-0.22612185690532893,0.0012338900651469586,0.111,,-0.013220723202468143,0.04859629504520664,0.007579636895008822,0.0006177266296364796,0.014453981794262015,0.01568784536459838,0.004054236708872216,-0.010671498008715648,0.12362789559543931,0.006874609847415415,0.032896572638824007,0.008284663942602228,0.0003525400186158651,0.004230427233730013,0.009342336988073451,-0.20456584256933777
com_0.1066_0.3876_0.5057,0.009518527512901326,0.004555677592082096,-0.021556014335351925,0.0012338900651522877,0.111,-0.20456584256938315,-0.21778656577193556,0.048596295044969415,0.007579636894971422,0.0006177266296355381,0.014453981794271724,0.015687845364535234,0.00405423670885904,-0.010671498008369678,0.12362789559530991,0.006874609847386986,0.032896572638622154,0.008284663942570233,0.0003525400186126756,0.004230427233718379,0.009342336988041988,
com_0.113_0.4163_0.4708,0.009518527512938323,0.004555677592103188,-0.22612185690487507,0.0012338900651407414,0.111,,-0.013220723202532092,0.048596295044898444,0.007579636895001832,0.0006177266296404841,0.01445398179426522,0.015687845364596945,0.004054236708871085,-0.010671498008424115,0.12362789559518003,0.006874609847410446,0.032896572638573,0.008284663942606598,0.00035254001861173665,0.004230427233728822,0.009342336988073895,-0.20456584256901422
com_0.1104_0.4095_0.4801,0.009518527512937698,0.004555677592108046,-0.02155601433694443,0.0012338900651460705,0.111,-0.20456584256811716,-0.217786565771112,0.04859629504525569,0.007579636895010935,0.0006177266296390406,0.014453981794269249,0.01568784536459946,0.004054236708875803,-0.01067149800909203,0.12362789559544664,0.006874609847411066,0.03289657263886979,0.00828466394260398,0.00035254001861078434,0.004230427233735,0.0093423369880785,
com_0.1197_0.3492_0.531,0.00951852751293656,0.004555677592106609,-0.22612185690506514,0.0012338900651442941,0.111,,-0.013220723202681528,0.048596295045121064,0.007579636895008465,0.0006177266296399117,0.014453981794264829,0.015687845364600668,0.004054236708872252,-0.010671498008676998,0.1236278955954112,0.0068746098474162095,0.032896572638834415,0.008284663942608265,0.0003525400186083386,0.004230427233736014,0.009342336988080345,-0.2045658425688066
com_0.1224_0.4243_0.4533,0.009518527512934917,0.004555677592099764,-0.02155601433639731,0.0012338900651425178,0.111,-0.20456584256848576,-0.21778656577130473,0.04859629504511466,0.00757963689500459,0.0006177266296372616,0.014453981794249645,0.015687845364592792,0.004054236708870639,-0.010671498008908452,0.12362789559528725,0.006874609847410992,0.032896572638733454,0.008284663942598188,0.000352540018615972,0.004230427233727548,0.009342336988071565,
com_0.1294_0.3577_0.5129,0.009518527512934643,0.004555677592104343,-0.22612185690523567,0.0012338900651416296,0.111,,-0.013220723202447715,0.04859629504491176,0.007579636895007203,0.0006177266296285604,0.014453981794262657,0.015687845364600127,0.004054236708873707,-0.010671498008650339,0.12362789559521736,0.006874609847409944,0.03289657263849676,0.008284663942604463,0.0003525400186140785,0.0042304272337307545,0.009342336988077595,-0.20456584256904176
com_0.1085_0.4273_0.4642,0.00951852751293593,0.004555677592106032,-0.22612185690517617,0.0012338900651407414,0.111,,-0.013220723202807871,0.04859629504515282,0.007579636895011438,0.0006177266296350332,0.01445398179426595,0.015687845364595138,0.004054236708870696,-0.01067149800898521,0.12362789559534905,0.006874609847410869,0.032896572638732136,0.00828466394260541,0.0003525400186134145,0.004230427233734714,0.009342336988085106,-0.20456584256837207
com_0.0986_0.3896_0.5118,0.009518527512937346,0.004555677592100854,-0.2261218569049568,0.0012338900651593931,0.111,,-0.013220723202704843,0.04859629504498772,0.007579636895009494,0.0006177266296370951,0.014453981794267268,0.01568784536459398,0.004054236708872875,-0.010671498008832967,0.1236278955951377,0.006874609847410059,0.03289657263846732,0.008284663942601656,0.0003525400186187531,0.00423042723372878,0.009342336988081441,-0.20456584256820232
com_0.1059_0.3785_0.5155,0.009518527512935759,0.0045556775921044845,-0.22612185690463527,0.0012338900651496232,0.111,,-0.013220723203278606,0.04859629504519218,0.007579636895024012,0.0006177266296396847,0.014453981794267092,0.015687845364594433,0.004054236708876145,-0.010671498009246268,0.12362789559530513,0.0068746098474103,0.03289657263875729,0.00828466394260842,0.000352540018614054,0.004230427233732274,0.00934233698807963,-0.20456584256763333
com_0.0978_0.3768_0.5254,0.009518527512937474,0.004555677592104249,-0.021556014336907126,0.0012338900651478468,0.111,-0.20456584256809807,-0.21778656577141242,0.048596295045631246,0.007579636895015544,0.000617726629640764,0.014453981794267018,0.01568784536459573,0.004054236708873978,-0.01067149800927962,0.12362789559571416,0.006874609847413319,0.03289657263931942,0.008284663942602837,0.00035254001861042313,0.0042304272337288585,0.009342336988075127,
com_0.1256_0.3674_0.507,0.009518527512937316,0.004555677592103174,-0.22612185690509357,0.001233890065158505,0.111,,-0.013220723202970408,0.04859629504515096,0.007579636895011371,0.0006177266296385026,0.01445398179427088,0.015687845364606174,0.004054236708872162,-0.010671498008932571,0.123627895595426,0.006874609847414875,0.03289657263872953,0.008284663942607868,0.000352540018611039,0.004230427233735706,0.009342336988080976,-0.20456584256834742
com_0.0798_0.4178_0.5024,0.009518527512940205,0.004555677592108155,-0.021556014337615892,0.0012338900651460705,0.111,-0.20456584256752564,-0.21778656577048183,0.04859629504524985,0.007579636895011514,0.0006177266296438305,0.014453981794270768,0.01568784536459861,0.004054236708875949,-0.010671498009254257,0.12362789559534769,0.006874609847417362,0.032896572638733565,0.008284663942605667,0.00035254001861070074,0.004230427233729717,0.009342336988079297,
