,EX_arg_L_m,EX_chol_m,EX_co2_m,EX_cys_L_m,EX_gal_m,EX_h_m,EX_hco3_m,EX_his_L_m,EX_ile_L_m,EX_inost_m,EX_leu_L_m,EX_lys_L_m,EX_met_L_m,EX_nh4_m,EX_o2_m,EX_phe_L_m,EX_pi_m,EX_thr_L_m,EX_trp_L_m,EX_tyr_L_m,EX_val_L_m,EX_h2o_m
com_0.5545_0.2867_0.1588,0.009518527512977045,0.004555677592122676,-0.2261218569044836,0.0012338900651632304,0.111,,-0.013220723204175888,0.04859629504541916,0.007579636895039453,0.0006177266296409749,0.01445398179432072,0.015687845364658313,0.004054236708887635,-0.010671498009287963,0.12362789559538283,0.0068746098474408235,0.032896572636360574,0.008284663942638083,0.00035254001861585884,0.00423042723374819,0.009342336988114232,-0.20456584256449317
com_0.5499_0.2907_0.1594,0.009518527512933661,0.004555677592103283,-0.021556014335786022,0.0012338900651460358,0.111,-0.20456584256882948,-0.2177865657716891,0.04859629504494797,0.007579636895007863,0.0006177266296397341,0.014453981794260945,0.015687845364592754,0.004054236708871266,-0.010671498008697553,0.12362789559523152,0.006874609847411165,0.03289657263860379,0.008284663942602296,0.0003525400186159249,0.0042304272337310295,0.009342336988073897,
com_0.5984_0.28_0.1216,0.009518527512945216,0.004555677592107969,-0.22612185690505848,0.0012338900651402973,0.111,,-0.013220723203266616,0.04859629504533084,0.007579636895016789,0.0006177266296379006,0.014453981794279692,0.015687845364608995,0.0040542367088757265,-0.01067149800934126,0.12362789559548616,0.006874609847419043,0.032896572638785634,0.008284663942611077,0.00035254001861445187,0.004230427233737079,0.009342336988085592,-0.20456584256758348
com_0.5541_0.2415_0.2043,0.00951852751293638,0.004555677592102979,-0.22612185690487996,0.001233890065143628,0.111,,-0.013220723202910345,0.048596295045131056,0.007579636895007268,0.0006177266296397216,0.014453981794266737,0.015687845364595825,0.004054236708871837,-0.01067149800885199,0.12362789559536859,0.006874609847412367,0.03289657263875858,0.008284663942605073,0.00035254001861702755,0.004230427233733235,0.009342336988077887,-0.20456584256857624
com_0.5485_0.3009_0.1506,0.009518527512934236,0.004555677592103361,-0.021556014336551556,0.0012338900651471807,0.111,-0.2045658425685264,-0.21778656577134464,0.04859629504519848,0.0075796368950076486,0.0006177266296369853,0.014453981794260422,0.015687845364593573,0.004054236708872613,-0.010671498008894895,0.12362789559541419,0.006874609847412074,0.03289657263880996,0.008284663942603224,0.00035254001861371765,0.004230427233730611,0.009342336988076237,
com_0.5484_0.2718_0.1798,0.009518527512937964,0.0045556775921052365,-0.021556014336890916,0.001233890065138521,0.111,-0.20456584256807542,-0.21778656577112798,0.04859629504522799,0.007579636895007855,0.0006177266296375137,0.014453981794264917,0.015687845364598572,0.004054236708873806,-0.010671498009093509,0.12362789559535967,0.006874609847413958,0.032896572638790665,0.008284663942604308,0.00035254001861417144,0.0042304272337330565,0.009342336988076157,
com_0.557_0.2731_0.1699,0.009518527512937252,0.004555677592104029,-0.22612185690455355,0.0012338900651476248,0.111,,-0.013220723203559492,0.04859629504538825,0.007579636895007902,0.0006177266296403679,0.014453981794261717,0.015687845364596522,0.004054236708872096,-0.010671498009238674,0.1236278955955478,0.006874609847413786,0.03289657263876659,0.008284663942604431,0.0003525400186128561,0.004230427233732336,0.009342336988077012,-0.20456584256784105
com_0.596_0.3096_0.0944,0.009518527512937663,0.004555677592104941,-0.22612185690497233,0.0012338900651474027,0.111,,-0.013220723202993057,0.04859629504516593,0.007579636895008203,0.0006177266296368153,0.014453981794267082,0.015687845364596893,0.004054236708872291,-0.01067149800897313,0.12362789559536652,0.006874609847413004,0.032896572638745604,0.008284663942604744,0.0003525400186130545,0.004230427233732453,0.0093423369880775,-0.20456584256821797
com_0.5632_0.3067_0.1301,0.009518527512935271,0.004555677592104037,-0.22612185690506248,0.001233890065146237,0.111,,-0.013220723202868712,0.04859629504500962,0.007579636895008449,0.0006177266296381885,0.01445398179426519,0.015687845364596234,0.004054236708871896,-0.010671498008685212,0.12362789559530694,0.00687460984741271,0.03289657263864308,0.008284663942604189,0.000352540018614395,0.0042304272337322915,0.009342336988076726,-0.20456584256858346
com_0.5541_0.2465_0.1993,0.009518527512940612,0.004555677592107046,-0.22612185690529785,0.001233890065153842,0.111,,-0.013220723202889972,0.048596295045242335,0.007579636895012543,0.0006177266296406085,0.014453981794272831,0.015687845364603166,0.004054236708874182,-0.01067149800928001,0.12362789559536719,0.0068746098474164186,0.03289657263869004,0.008284663942605835,0.0003525400186141194,0.004230427233737318,0.009342336988080308,-0.20456584256769442
com_0.5487_0.2559_0.1955,0.009518527512938687,0.004555677592103795,-0.22612185690499298,0.001233890065147634,0.111,,-0.013220723202963303,0.04859629504517988,0.007579636895009776,0.0006177266296359759,0.014453981794263732,0.015687845364592216,0.004054236708871694,-0.010671498008922187,0.12362789559543853,0.006874609847412127,0.03289657263882196,0.008284663942604647,0.00035254001861241926,0.004230427233732952,0.009342336988077429,-0.20456584256859847
com_0.5572_0.3037_0.1391,0.009518527512938116,0.004555677592104881,-0.021556014336802515,0.0012338900651434614,0.111,-0.20456584256829358,-0.21778656577114752,0.048596295045171475,0.007579636895007981,0.0006177266296373172,0.014453981794265611,0.015687845364599523,0.004054236708873378,-0.010671498009017323,0.12362789559537364,0.006874609847415265,0.03289657263873674,0.008284663942606626,0.0003525400186156345,0.004230427233733247,0.009342336988078247,
com_0.5854_0.2796_0.135,0.009518527512937395,0.004555677592106467,-0.22612185690502637,0.0012338900651466906,0.111,,-0.01322072320295753,0.04859629504518807,0.007579636895009364,0.0006177266296389771,0.014453981794267812,0.015687845364598347,0.00405423670887305,-0.01067149800911299,0.1236278955953459,0.006874609847414676,0.03289657263878191,0.008284663942605972,0.00035254001861401526,0.004230427233732922,0.009342336988077522,-0.20456584256805338
com_0.5925_0.2507_0.1568,0.009518527512937096,0.004555677592104952,-0.22612185690440234,0.0012338900651558211,0.111,,-0.01322072320355061,0.048596295045173994,0.007579636895008651,0.0006177266296395064,0.014453981794266234,0.015687845364596848,0.004054236708872946,-0.010671498009063748,0.12362789559539511,0.006874609847413049,0.03289657263866765,0.008284663942604253,0.00035254001861401634,0.004230427233731308,0.009342336988076504,-0.2045658425680538
com_0.5818_0.2927_0.1255,0.009518527512935929,0.004555677592104129,-0.021556014339169094,0.00123389006514385,0.111,-0.2045658425664958,-0.21778656576875832,0.048596295045179226,0.007579636895008464,0.0006177266296370805,0.01445398179426646,0.015687845364595776,0.004054236708873361,-0.010671498009573144,0.12362789559504715,0.006874609847412969,0.032896572638775635,0.00828466394260396,0.00035254001861440205,0.0042304272337323826,0.009342336988076908,
com_0.5908_0.284_0.1253,0.009518527512936477,0.004555677592104945,-0.22612185690493392,0.0012338900651426565,0.111,,-0.01322072320300638,0.04859629504512231,0.0075796368950101925,0.000617726629639164,0.014453981794269767,0.01568784536459687,0.004054236708873497,-0.010671498008960563,0.12362789559533202,0.0068746098474145615,0.032896572638559135,0.008284663942605823,0.0003525400186131355,0.004230427233732325,0.009342336988075869,-0.20456584256844457
com_0.598_0.3042_0.0979,0.00951852751293591,0.004555677592102869,-0.02155601433506965,0.0012338900651625191,0.111,-0.20456584256919141,-0.21778656577337607,0.048596295045813975,0.007579636895009724,0.0006177266296383816,0.014453981794264159,0.01568784536459378,0.004054236708872648,-0.010671498009127325,0.12362789559613283,0.0068746098474123316,0.03289657264067639,0.008284663942602945,0.0003525400186131512,0.004230427233731686,0.00934233698807548,
com_0.5988_0.296_0.1051,0.009518527512936182,0.004555677592103365,-0.22612185690506986,0.001233890065134302,0.111,,-0.013220723202792328,0.04859629504508879,0.007579636895007362,0.000617726629639159,0.014453981794259465,0.015687845364595283,0.004054236708872586,-0.01067149800880704,0.12362789559534465,0.006874609847411857,0.032896572638744,0.008284663942604362,0.00035254001861332825,0.004230427233731775,0.009342336988075498,-0.20456584256864932
com_0.5867_0.2468_0.1665,0.00951852751293403,0.0045556775917742695,-0.021556014336672882,0.0012338900651439272,0.111,-0.20456584256603616,-0.21778656577094413,0.04859629504459282,0.0075796368950194265,0.0006177266295962213,0.014453981794262343,0.015687845364596505,0.0040542367085804705,-0.010671498008831111,0.12362789559464324,0.006874609847416344,0.03289657264170108,0.0082846639425975,0.0003525400185870909,0.004230427233977709,0.009342336988076332,
com_0.6074_0.2509_0.1417,0.009518527512937162,0.00455567759210523,-0.021556014333980134,0.001233890065144615,0.111,-0.20456584257154142,-0.21778656577389466,0.0485962950441261,0.007579636895009275,0.0006177266296387934,0.014453981794261236,0.01568784536459569,0.0040542367088736075,-0.010671498006756921,0.12362789559529525,0.006874609847412287,0.03289657263873397,0.008284663942604248,0.0003525400186149766,0.004230427233732654,0.009342336988078116,
com_0.5844_0.2617_0.1539,0.009518527512939953,0.004555677592106799,-0.22612185690446585,0.0012338900651465146,0.111,,-0.013220723203663631,0.0485962950452339,0.007579636895011437,0.0006177266296402192,0.01445398179427375,0.01568784536460054,0.004054236708873578,-0.010671498009209811,0.12362789559539385,0.006874609847415039,0.03289657263875722,0.008284663942607835,0.0003525400186126926,0.004230427233734258,0.009342336988079273,-0.20456584256740895
com_0.5536_0.3035_0.1429,0.00951852751293578,0.004555677592103393,-0.021556014336481688,0.0012338900651489293,0.111,-0.20456584256848886,-0.21778656577131272,0.048596295045125255,0.007579636895007837,0.000617726629637895,0.014453981794264603,0.015687845364593882,0.004054236708870755,-0.010671498008899064,0.12362789559533113,0.006874609847410702,0.032896572638730255,0.008284663942602941,0.00035254001861370827,0.004230427233730157,0.009342336988074348,
com_0.5757_0.2741_0.1502,0.009518527512935011,0.004555677592103476,-0.22612185690333908,0.001233890065153287,0.111,,-0.013220723205087381,0.04859629504535346,0.007579636895008991,0.0006177266296413871,0.014453981794261736,0.015687845364595637,0.004054236708872544,-0.010671498008726956,0.12362789559588494,0.006874609847412963,0.03289657263871624,0.00828466394260502,0.0003525400186136447,0.0042304272337324745,0.009342336988077213,-0.20456584256740906
com_0.5913_0.2523_0.1564,0.009518527512939136,0.004555677592105334,-0.22612185690511466,0.0012338900651481825,0.111,,-0.013220723202709062,0.04859629504517183,0.007579636895012251,0.000617726629639565,0.01445398179426817,0.015687845364599457,0.004054236708873636,-0.010671498008824913,0.12362789559537654,0.006874609847415209,0.0328965726387915,0.008284663942607072,0.00035254001861430593,0.0042304272337334355,0.009342336988079337,-0.20456584256866328
com_0.6079_0.301_0.0911,0.009518527512766186,0.004555677592022533,-0.021556014334082163,0.0012338900651229778,0.111,-0.20456584257054966,-0.21778656577145128,0.048596295044943026,0.00757963689487321,0.0006177266296263699,0.014453981794005083,0.01568784536431384,0.004054236708800166,-0.010671498008766891,0.12362789559515254,0.006874609847288989,0.03289657264125855,0.008284663942456137,0.00035254001860769284,0.0042304272336559715,0.009342336987909086,
com_0.607_0.3127_0.0802,0.009518527512935426,0.004555677592103786,-0.22612185690503495,0.0012338900651447382,0.111,,-0.013220723202802986,0.048596295045191605,0.007579636895007828,0.0006177266296393737,0.01445398179425653,0.015687845364593916,0.00405423670887147,-0.01067149800903557,0.12362789559532951,0.006874609847412155,0.032896572638768495,0.0082846639426035,0.00035254001861317983,0.00423042723373089,0.009342336988076006,-0.20456584256829496
com_0.5892_0.2625_0.1483,0.009518527512938349,0.004555677592105961,-0.22612185690509723,0.0012338900651556184,0.111,,-0.013220723202856555,0.04859629504518416,0.007579636895011574,0.0006177266296400854,0.014453981794267582,0.015687845364600446,0.004054236708872712,-0.010671498008975707,0.12362789559540953,0.006874609847415113,0.032896572638783234,0.008284663942605928,0.00035254001861367547,0.004230427233733216,0.009342336988079953,-0.2045658425684329
com_0.568_0.2673_0.1647,0.009518527512942868,0.004555677592108459,-0.22612185690495235,0.0012338900651502963,0.111,,-0.013220723203089868,0.04859629504526543,0.007579636895013795,0.0006177266296415142,0.014453981794273721,0.01568784536460819,0.00405423670887449,-0.01067149800911949,0.12362789559544976,0.00687460984741685,0.032896572638771625,0.008284663942610739,0.00035254001861486663,0.004230427233733909,0.009342336988083446,-0.2045658425678869
com_0.5871_0.2491_0.1638,0.009518527512936461,0.004555677592105179,-0.021556014336499674,0.0012338900651487753,0.111,-0.20456584256834098,-0.217786565771344,0.04859629504512049,0.007579636895007881,0.0006177266296382889,0.014453981794268144,0.01568784536459579,0.004054236708871516,-0.010671498008860837,0.12362789559535645,0.0068746098474134956,0.03289657263873914,0.008284663942604594,0.00035254001861293794,0.00423042723373075,0.009342336988077227,
com_0.5857_0.2761_0.1382,0.00951852751293509,0.004555677592104897,-0.22612185690504583,0.001233890065149859,0.111,,-0.013220723202747475,0.048596295045128204,0.00757963689500841,0.0006177266296390502,0.01445398179426525,0.01568784536459681,0.004054236708872423,-0.01067149800884741,0.12362789559536161,0.006874609847413288,0.03289657263872401,0.008284663942605497,0.0003525400186135987,0.004230427233733074,0.009342336988076403,-0.20456584256850174
com_0.5453_0.2531_0.2016,0.009518527512940845,0.004555677592108113,-0.021556014337503537,0.0012338900651494668,0.111,-0.2045658425674146,-0.21778656577070077,0.048596295045386824,0.007579636895009814,0.0006177266296398072,0.014453981794274345,0.015687845364602403,0.004054236708873422,-0.010671498009516403,0.12362789559546453,0.006874609847415679,0.032896572638820544,0.008284663942609679,0.0003525400186124932,0.004230427233733392,0.009342336988080875,
com_0.5859_0.271_0.1431,0.009518527512936878,0.004555677592104809,-0.22612185690504547,0.0012338900651482274,0.111,,-0.013220723202906681,0.04859629504522228,0.007579636895009952,0.0006177266296392225,0.014453981794265935,0.01568784536459769,0.004054236708873269,-0.0106714980090587,0.12362789559539,0.006874609847414782,0.03289657263879254,0.008284663942605122,0.00035254001861326147,0.0042304272337318535,0.009342336988078294,-0.2045658425682092
com_0.5427_0.2422_0.215,0.009518527512935818,0.004555677592103731,-0.0215560143373299,0.0012338900651489638,0.111,-0.20456584257017552,-0.21778656577043276,0.04859629504460506,0.007579636895011034,0.0006177266296403042,0.01445398179426271,0.015687845364594433,0.0040542367088733195,-0.010671498007932056,0.1236278955949296,0.006874609847411861,0.03289657263867469,0.008284663942604095,0.0003525400186122435,0.004230427233730775,0.009342336988075307,
com_0.5494_0.2999_0.1506,0.00951852751293777,0.0045556775921055176,-0.02155601433702281,0.001233890065152246,0.111,-0.20456584256826105,-0.21778656577089536,0.04859629504519286,0.007579636895010554,0.0006177266296404664,0.014453981794276758,0.015687845364595446,0.004054236708872348,-0.010671498009067148,0.12362789559533849,0.006874609847414017,0.03289657263862441,0.00828466394260495,0.0003525400186142487,0.004230427233732602,0.009342336988077515,
com_0.5505_0.2503_0.1992,0.00951852751293957,0.004555677592105468,-0.22612185690509623,0.0012338900651354123,0.111,,-0.013220723202758577,0.04859629504503686,0.0075796368950089964,0.0006177266296416477,0.014453981794263441,0.01568784536459441,0.004054236708873011,-0.010671498008822361,0.12362789559526885,0.006874609847412222,0.032896572638655266,0.00828466394260294,0.00035254001861246604,0.00423042723373276,0.00934233698807699,-0.2045658425685483
com_0.5695_0.2354_0.1951,0.009518527512937015,0.004555677592102956,-0.2261218569051291,0.001233890065149179,0.111,,-0.013220723202578277,0.04859629504509749,0.007579636895009515,0.0006177266296377947,0.014453981794267046,0.01568784536459547,0.004054236708872145,-0.010671498008691084,0.1236278955953577,0.006874609847413153,0.03289657263858374,0.008284663942603104,0.00035254001861373694,0.004230427233730959,0.009342336988075427,-0.20456584256886168
com_0.5959_0.2532_0.1509,0.00951852751293754,0.004555677592104523,-0.2261218569051695,0.0012338900651409634,0.111,,-0.01322072320276807,0.04859629504525723,0.007579636895009618,0.0006177266296382728,0.01445398179427072,0.015687845364598284,0.004054236708873855,-0.010671498009003823,0.12362789559540702,0.006874609847414704,0.03289657263883951,0.008284663942604534,0.0003525400186137908,0.004230427233730679,0.009342336988078574,-0.20456584256825883
com_0.5448_0.2723_0.1829,0.009518527512758264,0.004555677592020083,-0.22612185690516362,0.001233890065147704,0.111,,-0.013220723200124462,0.048596295044586825,0.007579636894866982,0.0006177266296277712,0.01445398179426863,0.015687845364598323,0.004054236708797034,-0.010671498007854658,0.12362789559516463,0.006874609847284884,0.0328965726411246,0.008284663942449078,0.00035254001860777427,0.004230427233652045,0.009342336987900655,-0.2045658425727903
com_0.5598_0.283_0.1572,0.009518527512937046,0.004555677592104031,-0.22612185690478004,0.0012338900651486782,0.111,,-0.013220723203242885,0.048596295045118615,0.0075796368950104605,0.0006177266296379944,0.014453981794243731,0.015687845364592206,0.00405423670887297,-0.010671498008938157,0.12362789559535733,0.006874609847412674,0.0328965726386885,0.00828466394260378,0.0003525400186128554,0.004230427233730809,0.009342336988076972,-0.20456584256819066
com_0.5989_0.2395_0.1616,0.009518527512943473,0.004555677592105281,-0.021556014337324125,0.001233890065138299,0.111,-0.2045658425673893,-0.2177865657707887,0.048596295045234474,0.007579636895012741,0.0006177266296395328,0.014453981794278814,0.015687845364603808,0.004054236708873991,-0.010671498009331072,0.1236278955953386,0.006874609847417293,0.032896572638786724,0.008284663942608189,0.00035254001861364533,0.004230427233734199,0.009342336988080967,
com_0.6057_0.2452_0.1492,0.009518527512936952,0.004555677592105174,-0.22612185690526643,0.0012338900651515106,0.111,,-0.013220723202704399,0.048596295045131147,0.007579636895009232,0.0006177266296379752,0.014453981794260553,0.015687845364596283,0.004054236708873047,-0.010671498008897023,0.12362789559532296,0.006874609847413804,0.032896572638740115,0.00828466394260466,0.00035254001861298256,0.004230427233731614,0.009342336988076265,-0.20456584256857868
com_0.0902_0.391_0.5188,0.009518527512932634,0.004555677592106104,-0.2261218569050224,0.0012338900651442941,0.111,,-0.01322072320313783,0.04859629504531228,0.007579636895012885,0.0006177266296481001,0.014453981794260273,0.01568784536458912,0.004054236708874917,-0.010671498009387395,0.12362789559539077,0.006874609847414113,0.03289657263888109,0.008284663942604286,0.00035254001861305954,0.004230427233729368,0.009342336988078183,-0.20456584256758314
com_0.5739_0.2739_0.1522,0.009518527512938078,0.0045556775921039095,-0.02155601433781984,0.0012338900651529539,0.111,-0.20456584256581456,-0.21778656577019007,0.04859629504582725,0.007579636895008477,0.000617726629639134,0.014453981794263413,0.015687845364597247,0.0040542367088723524,-0.01067149801053513,0.12362789559539276,0.006874609847412872,0.032896572638752,0.008284663942606244,0.00035254001861317994,0.004230427233731729,0.009342336988078702,
